"('4931', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('5751', 'Double Jeopardy!', '$2000', 'TRANSPORTATION')"
"('1653', 'Final Jeopardy!', None, 'TRANSPORTATION')"
"('5564', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('5564', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('5564', 'Jeopardy!', '$600', 'TRANSPORTATION')"
"('5564', 'Jeopardy!', '$800', 'TRANSPORTATION')"
"('5564', 'Jeopardy!', '$1000', 'TRANSPORTATION')"
"('3001', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('3001', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('3001', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('3001', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('3001', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('2', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('2', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('2', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('2', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('2', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('897', 'Double Jeopardy!', '$200', 'TRANSPORTATION')"
"('897', 'Double Jeopardy!', '$400', 'TRANSPORTATION')"
"('4596', 'Double Jeopardy!', '$400', 'TRANSPORTATION')"
"('4596', 'Double Jeopardy!', '$800', 'TRANSPORTATION')"
"('4596', 'Double Jeopardy!', '$1600', 'TRANSPORTATION')"
"('4596', 'Double Jeopardy!', '$2000', 'TRANSPORTATION')"
"('1652', 'Double Jeopardy!', '$200', 'TRANSPORTATION')"
"('1652', 'Double Jeopardy!', '$400', 'TRANSPORTATION')"
"('1652', 'Double Jeopardy!', '$600', 'TRANSPORTATION')"
"('1652', 'Double Jeopardy!', '$800', 'TRANSPORTATION')"
"('1652', 'Double Jeopardy!', '$1000', 'TRANSPORTATION')"
"('2922', 'Final Jeopardy!', None, 'TRANSPORTATION')"
"('2512', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('2512', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('2512', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('2512', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('2512', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('3901', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('3901', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('3901', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('3901', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('3901', 'Jeopardy!', '$1,000', 'TRANSPORTATION')"
"('4834', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('4834', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('4834', 'Jeopardy!', '$600', 'TRANSPORTATION')"
"('2121', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('2121', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('2121', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('2121', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('2121', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('3797', 'Double Jeopardy!', '$200', 'TRANSPORTATION')"
"('3797', 'Double Jeopardy!', '$400', 'TRANSPORTATION')"
"('3797', 'Double Jeopardy!', '$600', 'TRANSPORTATION')"
"('2970', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('2970', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('2970', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('2970', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('2970', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('6064', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('6064', 'Jeopardy!', '$800', 'TRANSPORTATION')"
"('965', 'Double Jeopardy!', '$200', 'TRANSPORTATION')"
"('965', 'Double Jeopardy!', '$400', 'TRANSPORTATION')"
"('965', 'Double Jeopardy!', '$600', 'TRANSPORTATION')"
"('965', 'Double Jeopardy!', '$800', 'TRANSPORTATION')"
"('965', 'Double Jeopardy!', '$1000', 'TRANSPORTATION')"
"('2944', 'Double Jeopardy!', '$200', 'TRANSPORTATION')"
"('2944', 'Double Jeopardy!', '$400', 'TRANSPORTATION')"
"('2944', 'Double Jeopardy!', '$600', 'TRANSPORTATION')"
"('2944', 'Double Jeopardy!', '$800', 'TRANSPORTATION')"
"('2944', 'Double Jeopardy!', '$1000', 'TRANSPORTATION')"
"('2865', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('2865', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('2865', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('2865', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('2865', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('502', 'Double Jeopardy!', '$200', 'TRANSPORTATION')"
"('502', 'Double Jeopardy!', '$400', 'TRANSPORTATION')"
"('502', 'Double Jeopardy!', '$600', 'TRANSPORTATION')"
"('502', 'Double Jeopardy!', '$800', 'TRANSPORTATION')"
"('502', 'Double Jeopardy!', '$1000', 'TRANSPORTATION')"
"('368', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('368', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('368', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('5381', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('5381', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('5381', 'Jeopardy!', '$600', 'TRANSPORTATION')"
"('5381', 'Jeopardy!', '$800', 'TRANSPORTATION')"
"('5381', 'Jeopardy!', '$1000', 'TRANSPORTATION')"
"('1002', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('1002', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('1002', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('1002', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('1002', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('2633', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('2633', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('2633', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('2633', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('2633', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('5063', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('5063', 'Jeopardy!', '$600', 'TRANSPORTATION')"
"('5063', 'Jeopardy!', '$800', 'TRANSPORTATION')"
"('5063', 'Jeopardy!', '$1000', 'TRANSPORTATION')"
"('3928', 'Final Jeopardy!', None, 'TRANSPORTATION')"
"('2785', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('2785', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('2785', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('2785', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('2785', 'Jeopardy!', '$500', 'TRANSPORTATION')"
"('5365', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('5365', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('5365', 'Jeopardy!', '$600', 'TRANSPORTATION')"
"('5365', 'Jeopardy!', '$800', 'TRANSPORTATION')"
"('5365', 'Jeopardy!', '$1000', 'TRANSPORTATION')"
"('1164', 'Jeopardy!', '$100', 'TRANSPORTATION')"
"('1164', 'Jeopardy!', '$200', 'TRANSPORTATION')"
"('1164', 'Jeopardy!', '$300', 'TRANSPORTATION')"
"('1164', 'Jeopardy!', '$400', 'TRANSPORTATION')"
"('1302', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1302', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1302', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1302', 'Jeopardy!', '$400', 'THE BIBLE')"
"('1302', 'Jeopardy!', '$500', 'THE BIBLE')"
"('3632', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('3632', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('3632', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('3632', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('3632', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('1740', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1740', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1740', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1740', 'Jeopardy!', '$400', 'THE BIBLE')"
"('1740', 'Jeopardy!', '$500', 'THE BIBLE')"
"('732', 'Final Jeopardy!', None, 'THE BIBLE')"
"('1657', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1657', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1657', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1657', 'Jeopardy!', '$1,000', 'THE BIBLE')"
"('1657', 'Jeopardy!', '$500', 'THE BIBLE')"
"('3066', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('3066', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('3066', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('3066', 'Double Jeopardy!', '$2,000', 'THE BIBLE')"
"('3066', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('3771', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('3771', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('3771', 'Double Jeopardy!', '$2,000', 'THE BIBLE')"
"('3771', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('3771', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('4218', 'Jeopardy!', '$200', 'THE BIBLE')"
"('4218', 'Jeopardy!', '$400', 'THE BIBLE')"
"('4218', 'Jeopardy!', '$600', 'THE BIBLE')"
"('4218', 'Jeopardy!', '$800', 'THE BIBLE')"
"('4218', 'Jeopardy!', '$1000', 'THE BIBLE')"
"('5348', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('5348', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('5348', 'Double Jeopardy!', '$1200', 'THE BIBLE')"
"('5348', 'Double Jeopardy!', '$4,000', 'THE BIBLE')"
"('5348', 'Double Jeopardy!', '$2000', 'THE BIBLE')"
"('3051', 'Jeopardy!', '$100', 'THE BIBLE')"
"('3051', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3051', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3051', 'Jeopardy!', '$400', 'THE BIBLE')"
"('5194', 'Jeopardy!', '$200', 'THE BIBLE')"
"('5194', 'Jeopardy!', '$400', 'THE BIBLE')"
"('5194', 'Jeopardy!', '$600', 'THE BIBLE')"
"('5194', 'Jeopardy!', '$800', 'THE BIBLE')"
"('5194', 'Jeopardy!', '$1000', 'THE BIBLE')"
"('3487', 'Jeopardy!', '$100', 'THE BIBLE')"
"('3487', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3487', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3487', 'Jeopardy!', '$400', 'THE BIBLE')"
"('3487', 'Jeopardy!', '$500', 'THE BIBLE')"
"('1851', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1851', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1851', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1851', 'Jeopardy!', '$400', 'THE BIBLE')"
"('1851', 'Jeopardy!', '$1,100', 'THE BIBLE')"
"('61', 'Jeopardy!', '$100', 'THE BIBLE')"
"('61', 'Jeopardy!', '$200', 'THE BIBLE')"
"('61', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2051', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('2051', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('2051', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('2051', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('2051', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('3563', 'Jeopardy!', '$100', 'THE BIBLE')"
"('3563', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3563', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3563', 'Jeopardy!', '$400', 'THE BIBLE')"
"('3563', 'Jeopardy!', '$500', 'THE BIBLE')"
"('5484', 'Jeopardy!', '$200', 'THE BIBLE')"
"('4124', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('5484', 'Jeopardy!', '$600', 'THE BIBLE')"
"('5484', 'Jeopardy!', '$800', 'THE BIBLE')"
"('5484', 'Jeopardy!', '$1000', 'THE BIBLE')"
"('621', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('621', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('621', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('621', 'Double Jeopardy!', '$1,000', 'THE BIBLE')"
"('621', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('3048', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('3048', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('3048', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('3048', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('3048', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('2919', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('2919', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('2919', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('2919', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('2919', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('2830', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2830', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2830', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2830', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2830', 'Jeopardy!', '$500', 'THE BIBLE')"
"('1290', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1290', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1290', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1290', 'Jeopardy!', '$400', 'THE BIBLE')"
"('1290', 'Jeopardy!', '$500', 'THE BIBLE')"
"('2930', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2930', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2930', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2930', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2930', 'Jeopardy!', '$500', 'THE BIBLE')"
"('2119', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2119', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2119', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2119', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2119', 'Jeopardy!', '$500', 'THE BIBLE')"
"('1263', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('1263', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('1263', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('1263', 'Double Jeopardy!', '$1,000', 'THE BIBLE')"
"('1263', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('2251', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2251', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2251', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2251', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2251', 'Jeopardy!', '$500', 'THE BIBLE')"
"('2882', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('2882', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('2882', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('2882', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('2882', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('1', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('1', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('1', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('1', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('1', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('1837', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1837', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1837', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1837', 'Jeopardy!', '$400', 'THE BIBLE')"
"('1837', 'Jeopardy!', '$700', 'THE BIBLE')"
"('3758', 'Jeopardy!', '$100', 'THE BIBLE')"
"('3758', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3758', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3758', 'Jeopardy!', '$400', 'THE BIBLE')"
"('3758', 'Jeopardy!', '$500', 'THE BIBLE')"
"('3468', 'Jeopardy!', '$100', 'THE BIBLE')"
"('3468', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3468', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3468', 'Jeopardy!', '$400', 'THE BIBLE')"
"('3468', 'Jeopardy!', '$500', 'THE BIBLE')"
"('1654', 'Final Jeopardy!', None, 'THE BIBLE')"
"('1874', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1874', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1874', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3474', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('3474', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('3474', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('3474', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('3474', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('2972', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2972', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2972', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2972', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2972', 'Jeopardy!', '$500', 'THE BIBLE')"
"('482', 'Jeopardy!', '$100', 'THE BIBLE')"
"('482', 'Jeopardy!', '$200', 'THE BIBLE')"
"('482', 'Jeopardy!', '$400', 'THE BIBLE')"
"('482', 'Jeopardy!', '$500', 'THE BIBLE')"
"('2860', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('2860', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('2860', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('2860', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('2860', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('65', 'Jeopardy!', '$100', 'THE BIBLE')"
"('65', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2669', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('2669', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('2669', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('2669', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('2669', 'Double Jeopardy!', '$1,800', 'THE BIBLE')"
"('6056', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('6056', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('6056', 'Double Jeopardy!', '$1200', 'THE BIBLE')"
"('6056', 'Double Jeopardy!', '$1600', 'THE BIBLE')"
"('6056', 'Double Jeopardy!', '$2000', 'THE BIBLE')"
"('3663', 'Jeopardy!', '$100', 'THE BIBLE')"
"('3663', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3663', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3663', 'Jeopardy!', '$400', 'THE BIBLE')"
"('3663', 'Jeopardy!', '$500', 'THE BIBLE')"
"('1158', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1158', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1158', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1158', 'Jeopardy!', '$400', 'THE BIBLE')"
"('1158', 'Jeopardy!', '$500', 'THE BIBLE')"
"('3979', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3979', 'Jeopardy!', '$400', 'THE BIBLE')"
"('3979', 'Jeopardy!', '$600', 'THE BIBLE')"
"('3979', 'Jeopardy!', '$800', 'THE BIBLE')"
"('3979', 'Jeopardy!', '$1000', 'THE BIBLE')"
"('2966', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2966', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2966', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2966', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2966', 'Jeopardy!', '$500', 'THE BIBLE')"
"('1147', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('1147', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('1147', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('1147', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('1147', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('1326', 'Final Jeopardy!', None, 'THE BIBLE')"
"('2896', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2896', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2896', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2896', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2896', 'Jeopardy!', '$1,000', 'THE BIBLE')"
"('2998', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2998', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2998', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2998', 'Jeopardy!', '$1,000', 'THE BIBLE')"
"('2571', 'Jeopardy!', '$100', 'THE BIBLE')"
"('2571', 'Jeopardy!', '$200', 'THE BIBLE')"
"('2571', 'Jeopardy!', '$300', 'THE BIBLE')"
"('2571', 'Jeopardy!', '$400', 'THE BIBLE')"
"('2571', 'Jeopardy!', '$1,000', 'THE BIBLE')"
"('733', 'Jeopardy!', '$100', 'THE BIBLE')"
"('733', 'Jeopardy!', '$200', 'THE BIBLE')"
"('733', 'Jeopardy!', '$300', 'THE BIBLE')"
"('733', 'Jeopardy!', '$400', 'THE BIBLE')"
"('733', 'Jeopardy!', '$500', 'THE BIBLE')"
"('1422', 'Final Jeopardy!', None, 'THE BIBLE')"
"('5447', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('5447', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('5447', 'Double Jeopardy!', '$1200', 'THE BIBLE')"
"('5447', 'Double Jeopardy!', '$1600', 'THE BIBLE')"
"('5447', 'Double Jeopardy!', '$2000', 'THE BIBLE')"
"('280', 'Double Jeopardy!', '$200', 'THE BIBLE')"
"('280', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('280', 'Double Jeopardy!', '$600', 'THE BIBLE')"
"('280', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('280', 'Double Jeopardy!', '$1000', 'THE BIBLE')"
"('3012', 'Final Jeopardy!', None, 'THE BIBLE')"
"('5490', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('5490', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('5490', 'Double Jeopardy!', '$1200', 'THE BIBLE')"
"('5490', 'Double Jeopardy!', '$6,000', 'THE BIBLE')"
"('5490', 'Double Jeopardy!', '$2000', 'THE BIBLE')"
"('4124', 'Double Jeopardy!', '$400', 'THE BIBLE')"
"('4124', 'Double Jeopardy!', '$800', 'THE BIBLE')"
"('4124', 'Double Jeopardy!', '$1600', 'THE BIBLE')"
"('4124', 'Double Jeopardy!', '$2000', 'THE BIBLE')"
"('3768', 'Jeopardy!', '$100', 'THE BIBLE')"
"('3768', 'Jeopardy!', '$200', 'THE BIBLE')"
"('3768', 'Jeopardy!', '$300', 'THE BIBLE')"
"('3768', 'Jeopardy!', '$400', 'THE BIBLE')"
"('3768', 'Jeopardy!', '$500', 'THE BIBLE')"
"('6036', 'Final Jeopardy!', None, 'THE BIBLE')"
"('4250', 'Jeopardy!', '$200', 'THE BIBLE')"
"('4250', 'Jeopardy!', '$400', 'THE BIBLE')"
"('4250', 'Jeopardy!', '$600', 'THE BIBLE')"
"('4250', 'Jeopardy!', '$800', 'THE BIBLE')"
"('4250', 'Jeopardy!', '$1000', 'THE BIBLE')"
"('1251', 'Jeopardy!', '$100', 'THE BIBLE')"
"('1251', 'Jeopardy!', '$200', 'THE BIBLE')"
"('1251', 'Jeopardy!', '$300', 'THE BIBLE')"
"('1251', 'Jeopardy!', '$700', 'THE BIBLE')"
"('3644', 'Final Jeopardy!', None, 'THE BIBLE')"
"('3036', 'Double Jeopardy!', '$200', 'ART')"
"('3036', 'Double Jeopardy!', '$400', 'ART')"
"('3036', 'Double Jeopardy!', '$600', 'ART')"
"('3036', 'Double Jeopardy!', '$1000', 'ART')"
"('5686', 'Double Jeopardy!', '$400', 'ART')"
"('5686', 'Double Jeopardy!', '$4,000', 'ART')"
"('5686', 'Double Jeopardy!', '$2000', 'ART')"
"('5307', 'Double Jeopardy!', '$400', 'ART')"
"('5307', 'Double Jeopardy!', '$1,200', 'ART')"
"('5307', 'Double Jeopardy!', '$1200', 'ART')"
"('5363', 'Double Jeopardy!', '$400', 'ART')"
"('5363', 'Double Jeopardy!', '$800', 'ART')"
"('5363', 'Double Jeopardy!', '$4,500', 'ART')"
"('5363', 'Double Jeopardy!', '$1600', 'ART')"
"('5363', 'Double Jeopardy!', '$2000', 'ART')"
"('3946', 'Jeopardy!', '$100', 'ART-PODGE')"
"('5476', 'Double Jeopardy!', '$800', 'ART')"
"('5476', 'Double Jeopardy!', '$1200', 'ART')"
"('5476', 'Double Jeopardy!', '$1600', 'ART')"
"('5476', 'Double Jeopardy!', '$2000', 'ART')"
"('4766', 'Jeopardy!', '$600', 'ART')"
"('4167', 'Double Jeopardy!', '$400', 'ART')"
"('4167', 'Double Jeopardy!', '$800', 'ART')"
"('4167', 'Double Jeopardy!', '$1200', 'ART')"
"('4167', 'Double Jeopardy!', '$1600', 'ART')"
"('4167', 'Double Jeopardy!', '$2000', 'ART')"
"('6172', 'Double Jeopardy!', '$400', 'ART')"
"('6172', 'Double Jeopardy!', '$800', 'ART')"
"('6172', 'Double Jeopardy!', '$2,000', 'ART')"
"('1532', 'Double Jeopardy!', '$200', 'ART')"
"('1532', 'Double Jeopardy!', '$1,000', 'ART')"
"('1532', 'Double Jeopardy!', '$600', 'ART')"
"('1532', 'Double Jeopardy!', '$800', 'ART')"
"('1532', 'Double Jeopardy!', '$1000', 'ART')"
"('5544', 'Double Jeopardy!', '$400', 'ART')"
"('5544', 'Double Jeopardy!', '$3,000', 'ART')"
"('5544', 'Double Jeopardy!', '$2000', 'ART')"
"('2572', 'Double Jeopardy!', '$400', 'ART')"
"('2572', 'Double Jeopardy!', '$600', 'ART')"
"('2572', 'Double Jeopardy!', '$800', 'ART')"
"('2572', 'Double Jeopardy!', '$1000', 'ART')"
"('1430', 'Jeopardy!', '$100', 'ART')"
"('1430', 'Jeopardy!', '$200', 'ART')"
"('1430', 'Jeopardy!', '$300', 'ART')"
"('1430', 'Jeopardy!', '$400', 'ART')"
"('1430', 'Jeopardy!', '$500', 'ART')"
"('1423', 'Jeopardy!', '$100', 'ART')"
"('1423', 'Jeopardy!', '$200', 'ART')"
"('1423', 'Jeopardy!', '$500', 'ART')"
"('1423', 'Jeopardy!', '$400', 'ART')"
"('1423', 'Jeopardy!', '$500', 'ART')"
"('4361', 'Jeopardy!', '$200', 'ART')"
"('4361', 'Jeopardy!', '$400', 'ART')"
"('4361', 'Jeopardy!', '$600', 'ART')"
"('4361', 'Jeopardy!', '$800', 'ART')"
"('4361', 'Jeopardy!', '$1000', 'ART')"
"('2632', 'Double Jeopardy!', '$200', 'ART')"
"('2632', 'Double Jeopardy!', '$400', 'ART')"
"('2632', 'Double Jeopardy!', '$600', 'ART')"
"('2632', 'Double Jeopardy!', '$800', 'ART')"
"('2632', 'Double Jeopardy!', '$1000', 'ART')"
